,fname,label,manually_verified,fpath
5215,8d6823f1.wav,Chime,1,audio_train/audio_train/8d6823f1.wav
5216,8d72a0b3.wav,Flute,1,audio_train/audio_train/8d72a0b3.wav
5217,8d740ee0.wav,Fart,0,audio_train/audio_train/8d740ee0.wav
5218,8d742748.wav,Trumpet,0,audio_train/audio_train/8d742748.wav
5219,8d7a9c06.wav,Violin_or_fiddle,0,audio_train/audio_train/8d7a9c06.wav
5220,8d7aae4f.wav,Fart,0,audio_train/audio_train/8d7aae4f.wav
5221,8d7d7dba.wav,Violin_or_fiddle,1,audio_train/audio_train/8d7d7dba.wav
5222,8d7e73e0.wav,Fireworks,0,audio_train/audio_train/8d7e73e0.wav
5223,8d8a80b5.wav,Cowbell,1,audio_train/audio_train/8d8a80b5.wav
5224,8d8ed10d.wav,Violin_or_fiddle,1,audio_train/audio_train/8d8ed10d.wav
5225,8d8fb79c.wav,Glockenspiel,1,audio_train/audio_train/8d8fb79c.wav
5226,8d915840.wav,Knock,0,audio_train/audio_train/8d915840.wav
5227,8da48ff3.wav,Squeak,1,audio_train/audio_train/8da48ff3.wav
5228,8da5ec66.wav,Shatter,0,audio_train/audio_train/8da5ec66.wav
5229,8da6c391.wav,Saxophone,1,audio_train/audio_train/8da6c391.wav
5230,8da75280.wav,Acoustic_guitar,1,audio_train/audio_train/8da75280.wav
5231,8db20ce5.wav,Chime,0,audio_train/audio_train/8db20ce5.wav
5232,8dccb289.wav,Keys_jangling,1,audio_train/audio_train/8dccb289.wav
5233,8dd47439.wav,Trumpet,0,audio_train/audio_train/8dd47439.wav
5234,8dd69b5e.wav,Violin_or_fiddle,0,audio_train/audio_train/8dd69b5e.wav
5235,8dde6929.wav,Applause,1,audio_train/audio_train/8dde6929.wav
5236,8de17a01.wav,Drawer_open_or_close,0,audio_train/audio_train/8de17a01.wav
5237,8de2c5c4.wav,Hi-hat,0,audio_train/audio_train/8de2c5c4.wav
5238,8de5e04d.wav,Acoustic_guitar,0,audio_train/audio_train/8de5e04d.wav
5239,8df80bfa.wav,Bass_drum,0,audio_train/audio_train/8df80bfa.wav
5240,8dfd2855.wav,Acoustic_guitar,0,audio_train/audio_train/8dfd2855.wav
5241,8e02faf0.wav,Knock,0,audio_train/audio_train/8e02faf0.wav
5242,8e07e2e1.wav,Bark,1,audio_train/audio_train/8e07e2e1.wav
5243,8e09320a.wav,Fart,1,audio_train/audio_train/8e09320a.wav
5244,8e0d525a.wav,Chime,0,audio_train/audio_train/8e0d525a.wav
5245,8e112616.wav,Tearing,0,audio_train/audio_train/8e112616.wav
5246,8e135724.wav,Saxophone,1,audio_train/audio_train/8e135724.wav
5247,8e149650.wav,Tambourine,0,audio_train/audio_train/8e149650.wav
5248,8e21023c.wav,Clarinet,0,audio_train/audio_train/8e21023c.wav
5249,8e26553c.wav,Writing,0,audio_train/audio_train/8e26553c.wav
5250,8e2d8cf6.wav,Cello,0,audio_train/audio_train/8e2d8cf6.wav
5251,8e2df31d.wav,Cello,1,audio_train/audio_train/8e2df31d.wav
5252,8e2f7700.wav,Fart,0,audio_train/audio_train/8e2f7700.wav
5253,8e30295e.wav,Computer_keyboard,0,audio_train/audio_train/8e30295e.wav
5254,8e33db3e.wav,Chime,1,audio_train/audio_train/8e33db3e.wav
5255,8e3eac13.wav,Gong,0,audio_train/audio_train/8e3eac13.wav
5256,8e4222a4.wav,Knock,0,audio_train/audio_train/8e4222a4.wav
5257,8e431770.wav,Microwave_oven,1,audio_train/audio_train/8e431770.wav
5258,8e48f5a7.wav,Violin_or_fiddle,0,audio_train/audio_train/8e48f5a7.wav
5259,8e54d47b.wav,Oboe,0,audio_train/audio_train/8e54d47b.wav
5260,8e58f5e5.wav,Bark,1,audio_train/audio_train/8e58f5e5.wav
5261,8e61b0a5.wav,Squeak,0,audio_train/audio_train/8e61b0a5.wav
5262,8e718b85.wav,Trumpet,0,audio_train/audio_train/8e718b85.wav
5263,8e71e639.wav,Fart,1,audio_train/audio_train/8e71e639.wav
5264,8e741321.wav,Shatter,0,audio_train/audio_train/8e741321.wav
5265,8e7512f7.wav,Snare_drum,0,audio_train/audio_train/8e7512f7.wav
5266,8e7aa2e1.wav,Harmonica,1,audio_train/audio_train/8e7aa2e1.wav
5267,8e8abdc1.wav,Microwave_oven,1,audio_train/audio_train/8e8abdc1.wav
5268,8e985727.wav,Bass_drum,0,audio_train/audio_train/8e985727.wav
5269,8e9d1edf.wav,Knock,1,audio_train/audio_train/8e9d1edf.wav
5270,8ea4789f.wav,Bass_drum,0,audio_train/audio_train/8ea4789f.wav
5271,8eaa7d44.wav,Trumpet,0,audio_train/audio_train/8eaa7d44.wav
5272,8eab7b01.wav,Hi-hat,0,audio_train/audio_train/8eab7b01.wav
5273,8eae7d07.wav,Computer_keyboard,1,audio_train/audio_train/8eae7d07.wav
5274,8eb59f72.wav,Fireworks,0,audio_train/audio_train/8eb59f72.wav
5275,8ebeeb5b.wav,Clarinet,0,audio_train/audio_train/8ebeeb5b.wav
5276,8ee44fb5.wav,Clarinet,1,audio_train/audio_train/8ee44fb5.wav
5277,8eee05c1.wav,Oboe,1,audio_train/audio_train/8eee05c1.wav
5278,8ef998b5.wav,Burping_or_eructation,0,audio_train/audio_train/8ef998b5.wav
5279,8f02b1f2.wav,Tearing,1,audio_train/audio_train/8f02b1f2.wav
5280,8f0513e9.wav,Hi-hat,1,audio_train/audio_train/8f0513e9.wav
5281,8f0a4562.wav,Bark,1,audio_train/audio_train/8f0a4562.wav
5282,8f10f476.wav,Hi-hat,1,audio_train/audio_train/8f10f476.wav
5283,8f15c883.wav,Burping_or_eructation,0,audio_train/audio_train/8f15c883.wav
5284,8f19ac6d.wav,Cough,0,audio_train/audio_train/8f19ac6d.wav
5285,8f19c3a5.wav,Snare_drum,1,audio_train/audio_train/8f19c3a5.wav
5286,8f223da9.wav,Saxophone,1,audio_train/audio_train/8f223da9.wav
5287,8f2fd2f4.wav,Cello,0,audio_train/audio_train/8f2fd2f4.wav
5288,8f339c50.wav,Acoustic_guitar,0,audio_train/audio_train/8f339c50.wav
5289,8f399fa2.wav,Tearing,0,audio_train/audio_train/8f399fa2.wav
5290,8f41f868.wav,Shatter,0,audio_train/audio_train/8f41f868.wav
5291,8f4390df.wav,Cello,0,audio_train/audio_train/8f4390df.wav
5292,8f4643d4.wav,Cowbell,0,audio_train/audio_train/8f4643d4.wav
5293,8f5cdb59.wav,Harmonica,1,audio_train/audio_train/8f5cdb59.wav
5294,8f5d2164.wav,Tambourine,0,audio_train/audio_train/8f5d2164.wav
5295,8f5e0b34.wav,Applause,0,audio_train/audio_train/8f5e0b34.wav
5296,8f6071d2.wav,Microwave_oven,0,audio_train/audio_train/8f6071d2.wav
5297,8f6fc115.wav,Clarinet,0,audio_train/audio_train/8f6fc115.wav
5298,8f7a89f4.wav,Gunshot_or_gunfire,1,audio_train/audio_train/8f7a89f4.wav
5299,8f85b428.wav,Fart,0,audio_train/audio_train/8f85b428.wav
5300,8f8ede38.wav,Hi-hat,0,audio_train/audio_train/8f8ede38.wav
5301,8f9ebf7b.wav,Knock,1,audio_train/audio_train/8f9ebf7b.wav
5302,8fa096bf.wav,Saxophone,1,audio_train/audio_train/8fa096bf.wav
5303,8fa8aab6.wav,Burping_or_eructation,1,audio_train/audio_train/8fa8aab6.wav
5304,8fad9735.wav,Clarinet,0,audio_train/audio_train/8fad9735.wav
5305,8fb0b956.wav,Chime,1,audio_train/audio_train/8fb0b956.wav
5306,8fb1b5af.wav,Harmonica,0,audio_train/audio_train/8fb1b5af.wav
5307,8fbdf4c2.wav,Tambourine,0,audio_train/audio_train/8fbdf4c2.wav
5308,8fda0208.wav,Burping_or_eructation,0,audio_train/audio_train/8fda0208.wav
5309,8fde3ad1.wav,Tambourine,1,audio_train/audio_train/8fde3ad1.wav
5310,8fe0469c.wav,Saxophone,1,audio_train/audio_train/8fe0469c.wav
5311,8fe28f2e.wav,Microwave_oven,1,audio_train/audio_train/8fe28f2e.wav
5312,8fe6b850.wav,Writing,0,audio_train/audio_train/8fe6b850.wav
5313,8fed2993.wav,Shatter,0,audio_train/audio_train/8fed2993.wav
5314,8fefc225.wav,Trumpet,0,audio_train/audio_train/8fefc225.wav
5315,8ffbd5ae.wav,Cough,0,audio_train/audio_train/8ffbd5ae.wav
5316,8ffd4ff9.wav,Snare_drum,0,audio_train/audio_train/8ffd4ff9.wav
5317,901370b6.wav,Clarinet,0,audio_train/audio_train/901370b6.wav
5318,90146556.wav,Snare_drum,0,audio_train/audio_train/90146556.wav
5319,9014c39d.wav,Microwave_oven,0,audio_train/audio_train/9014c39d.wav
5320,9018e669.wav,Writing,0,audio_train/audio_train/9018e669.wav
5321,9023308d.wav,Tambourine,0,audio_train/audio_train/9023308d.wav
5322,902357e2.wav,Glockenspiel,1,audio_train/audio_train/902357e2.wav
5323,902e49cf.wav,Snare_drum,0,audio_train/audio_train/902e49cf.wav
5324,903f5020.wav,Saxophone,1,audio_train/audio_train/903f5020.wav
5325,9053941a.wav,Double_bass,1,audio_train/audio_train/9053941a.wav
5326,9060a15f.wav,Cello,0,audio_train/audio_train/9060a15f.wav
5327,90613d4b.wav,Clarinet,0,audio_train/audio_train/90613d4b.wav
5328,90683b15.wav,Writing,0,audio_train/audio_train/90683b15.wav
5329,906bc87d.wav,Harmonica,0,audio_train/audio_train/906bc87d.wav
5330,909a890d.wav,Keys_jangling,0,audio_train/audio_train/909a890d.wav
5331,90a30800.wav,Fart,0,audio_train/audio_train/90a30800.wav
5332,90a3a39c.wav,Flute,1,audio_train/audio_train/90a3a39c.wav
5333,90b05b4d.wav,Flute,0,audio_train/audio_train/90b05b4d.wav
5334,90d2cad4.wav,Writing,0,audio_train/audio_train/90d2cad4.wav
5335,90e2a01d.wav,Gunshot_or_gunfire,1,audio_train/audio_train/90e2a01d.wav
5336,90e7eaec.wav,Fart,0,audio_train/audio_train/90e7eaec.wav
5337,90ecea38.wav,Gunshot_or_gunfire,1,audio_train/audio_train/90ecea38.wav
5338,90f1b37c.wav,Tambourine,0,audio_train/audio_train/90f1b37c.wav
5339,90f1c05d.wav,Bass_drum,0,audio_train/audio_train/90f1c05d.wav
5340,90fbd4f8.wav,Trumpet,0,audio_train/audio_train/90fbd4f8.wav
5341,9104c38a.wav,Microwave_oven,0,audio_train/audio_train/9104c38a.wav
5342,910dc153.wav,Electric_piano,1,audio_train/audio_train/910dc153.wav
5343,911a824f.wav,Drawer_open_or_close,1,audio_train/audio_train/911a824f.wav
5344,91214155.wav,Clarinet,0,audio_train/audio_train/91214155.wav
5345,91293e97.wav,Tearing,0,audio_train/audio_train/91293e97.wav
5346,912c25f8.wav,Shatter,1,audio_train/audio_train/912c25f8.wav
5347,9133b9de.wav,Burping_or_eructation,0,audio_train/audio_train/9133b9de.wav
5348,91363087.wav,Burping_or_eructation,0,audio_train/audio_train/91363087.wav
5349,9147666d.wav,Violin_or_fiddle,1,audio_train/audio_train/9147666d.wav
5350,914d75e2.wav,Double_bass,0,audio_train/audio_train/914d75e2.wav
5351,914df865.wav,Saxophone,0,audio_train/audio_train/914df865.wav
5352,9154e60b.wav,Fart,0,audio_train/audio_train/9154e60b.wav
5353,9155f4ee.wav,Knock,0,audio_train/audio_train/9155f4ee.wav
5354,91589588.wav,Cello,1,audio_train/audio_train/91589588.wav
5355,915f042e.wav,Snare_drum,0,audio_train/audio_train/915f042e.wav
5356,9164250b.wav,Bus,0,audio_train/audio_train/9164250b.wav
5357,9168923c.wav,Shatter,1,audio_train/audio_train/9168923c.wav
5358,916a1e9e.wav,Knock,0,audio_train/audio_train/916a1e9e.wav
5359,916c8ad4.wav,Glockenspiel,0,audio_train/audio_train/916c8ad4.wav
5360,916d0fc4.wav,Oboe,0,audio_train/audio_train/916d0fc4.wav
5361,916f2fba.wav,Computer_keyboard,0,audio_train/audio_train/916f2fba.wav
5362,917940e7.wav,Laughter,1,audio_train/audio_train/917940e7.wav
5363,918045e3.wav,Trumpet,0,audio_train/audio_train/918045e3.wav
5364,91809693.wav,Computer_keyboard,0,audio_train/audio_train/91809693.wav
5365,918d0d06.wav,Saxophone,1,audio_train/audio_train/918d0d06.wav
5366,918e91ba.wav,Flute,1,audio_train/audio_train/918e91ba.wav
5367,91ad5777.wav,Oboe,1,audio_train/audio_train/91ad5777.wav
5368,91c20b98.wav,Snare_drum,0,audio_train/audio_train/91c20b98.wav
5369,91c86274.wav,Clarinet,0,audio_train/audio_train/91c86274.wav
5370,91d51cde.wav,Clarinet,0,audio_train/audio_train/91d51cde.wav
5371,91dded5f.wav,Squeak,0,audio_train/audio_train/91dded5f.wav
5372,91dec7b9.wav,Fart,1,audio_train/audio_train/91dec7b9.wav
5373,91f1da02.wav,Squeak,0,audio_train/audio_train/91f1da02.wav
5374,91f4fbbe.wav,Cello,0,audio_train/audio_train/91f4fbbe.wav
5375,92076449.wav,Fireworks,0,audio_train/audio_train/92076449.wav
5376,9208fc8a.wav,Laughter,0,audio_train/audio_train/9208fc8a.wav
5377,920fea97.wav,Burping_or_eructation,0,audio_train/audio_train/920fea97.wav
5378,9213bda5.wav,Clarinet,0,audio_train/audio_train/9213bda5.wav
5379,921eee9d.wav,Bass_drum,1,audio_train/audio_train/921eee9d.wav
5380,9226c06e.wav,Bass_drum,0,audio_train/audio_train/9226c06e.wav
5381,92274098.wav,Cough,0,audio_train/audio_train/92274098.wav
5382,922e13bc.wav,Scissors,1,audio_train/audio_train/922e13bc.wav
5383,92302987.wav,Tearing,0,audio_train/audio_train/92302987.wav
5384,9242007f.wav,Laughter,1,audio_train/audio_train/9242007f.wav
5385,924a5edc.wav,Bass_drum,1,audio_train/audio_train/924a5edc.wav
5386,924ce025.wav,Drawer_open_or_close,0,audio_train/audio_train/924ce025.wav
5387,924f77c2.wav,Double_bass,0,audio_train/audio_train/924f77c2.wav
5388,9250b965.wav,Fart,0,audio_train/audio_train/9250b965.wav
5389,92542588.wav,Burping_or_eructation,0,audio_train/audio_train/92542588.wav
5390,9257a715.wav,Squeak,0,audio_train/audio_train/9257a715.wav
5391,925de4db.wav,Squeak,1,audio_train/audio_train/925de4db.wav
5392,9267faa4.wav,Applause,0,audio_train/audio_train/9267faa4.wav
5393,92682b7c.wav,Gunshot_or_gunfire,1,audio_train/audio_train/92682b7c.wav
5394,92729afd.wav,Tearing,0,audio_train/audio_train/92729afd.wav
5395,928176ed.wav,Gong,1,audio_train/audio_train/928176ed.wav
5396,928dd75c.wav,Fart,0,audio_train/audio_train/928dd75c.wav
5397,92928711.wav,Hi-hat,0,audio_train/audio_train/92928711.wav
5398,92985f1d.wav,Tearing,0,audio_train/audio_train/92985f1d.wav
5399,9299a3f6.wav,Tearing,0,audio_train/audio_train/9299a3f6.wav
5400,92a6a9e7.wav,Bark,0,audio_train/audio_train/92a6a9e7.wav
5401,92aeecd5.wav,Snare_drum,0,audio_train/audio_train/92aeecd5.wav
5402,92c1d241.wav,Laughter,1,audio_train/audio_train/92c1d241.wav
5403,92d6bb08.wav,Keys_jangling,1,audio_train/audio_train/92d6bb08.wav
5404,92dddeca.wav,Drawer_open_or_close,0,audio_train/audio_train/92dddeca.wav
5405,92ed10c3.wav,Keys_jangling,1,audio_train/audio_train/92ed10c3.wav
5406,92f15847.wav,Shatter,1,audio_train/audio_train/92f15847.wav
5407,92fd0236.wav,Bark,0,audio_train/audio_train/92fd0236.wav
5408,93009632.wav,Knock,0,audio_train/audio_train/93009632.wav
5409,93031ffc.wav,Shatter,1,audio_train/audio_train/93031ffc.wav
5410,930742b0.wav,Keys_jangling,1,audio_train/audio_train/930742b0.wav
5411,930d93e8.wav,Clarinet,1,audio_train/audio_train/930d93e8.wav
5412,9310ee5e.wav,Squeak,0,audio_train/audio_train/9310ee5e.wav
5413,9312a465.wav,Double_bass,0,audio_train/audio_train/9312a465.wav
5414,93171d8c.wav,Writing,0,audio_train/audio_train/93171d8c.wav
5415,93198de4.wav,Snare_drum,0,audio_train/audio_train/93198de4.wav
5416,931c08e4.wav,Fart,0,audio_train/audio_train/931c08e4.wav
5417,931d0d71.wav,Bus,0,audio_train/audio_train/931d0d71.wav
5418,9320c55f.wav,Snare_drum,1,audio_train/audio_train/9320c55f.wav
5419,932280e6.wav,Snare_drum,0,audio_train/audio_train/932280e6.wav
5420,9325ce28.wav,Bark,0,audio_train/audio_train/9325ce28.wav
5421,932d89f6.wav,Cowbell,0,audio_train/audio_train/932d89f6.wav
5422,93317f83.wav,Burping_or_eructation,1,audio_train/audio_train/93317f83.wav
5423,933db9eb.wav,Applause,0,audio_train/audio_train/933db9eb.wav
5424,9346e7b5.wav,Acoustic_guitar,0,audio_train/audio_train/9346e7b5.wav
5425,93471679.wav,Laughter,0,audio_train/audio_train/93471679.wav
5426,93519b51.wav,Cello,1,audio_train/audio_train/93519b51.wav
5427,936bdcd7.wav,Bark,0,audio_train/audio_train/936bdcd7.wav
5428,936c370c.wav,Writing,0,audio_train/audio_train/936c370c.wav
5429,938dc23d.wav,Cough,0,audio_train/audio_train/938dc23d.wav
5430,93a6dc48.wav,Harmonica,1,audio_train/audio_train/93a6dc48.wav
5431,93a6ff48.wav,Laughter,0,audio_train/audio_train/93a6ff48.wav
5432,93a7c4fe.wav,Microwave_oven,1,audio_train/audio_train/93a7c4fe.wav
5433,93b3c709.wav,Trumpet,1,audio_train/audio_train/93b3c709.wav
5434,93b534a3.wav,Trumpet,0,audio_train/audio_train/93b534a3.wav
5435,93ee2832.wav,Cello,0,audio_train/audio_train/93ee2832.wav
5436,93f3706a.wav,Applause,0,audio_train/audio_train/93f3706a.wav
5437,93f8fb1a.wav,Applause,0,audio_train/audio_train/93f8fb1a.wav
5438,94065e0e.wav,Electric_piano,0,audio_train/audio_train/94065e0e.wav
5439,94072fe7.wav,Hi-hat,1,audio_train/audio_train/94072fe7.wav
5440,940ccc5e.wav,Trumpet,0,audio_train/audio_train/940ccc5e.wav
5441,9411caa7.wav,Oboe,1,audio_train/audio_train/9411caa7.wav
5442,9417a0cd.wav,Meow,1,audio_train/audio_train/9417a0cd.wav
5443,941948de.wav,Clarinet,0,audio_train/audio_train/941948de.wav
5444,942526b5.wav,Gong,0,audio_train/audio_train/942526b5.wav
5445,9442ce58.wav,Burping_or_eructation,0,audio_train/audio_train/9442ce58.wav
5446,944a111e.wav,Drawer_open_or_close,1,audio_train/audio_train/944a111e.wav
5447,9451faed.wav,Acoustic_guitar,0,audio_train/audio_train/9451faed.wav
5448,94583f41.wav,Cough,0,audio_train/audio_train/94583f41.wav
5449,945aa934.wav,Fart,0,audio_train/audio_train/945aa934.wav
5450,945ccbcd.wav,Gong,1,audio_train/audio_train/945ccbcd.wav
5451,9464646f.wav,Fireworks,0,audio_train/audio_train/9464646f.wav
5452,94652861.wav,Squeak,0,audio_train/audio_train/94652861.wav
5453,9467a87b.wav,Gong,0,audio_train/audio_train/9467a87b.wav
5454,947e032f.wav,Acoustic_guitar,0,audio_train/audio_train/947e032f.wav
5455,9482ce36.wav,Cowbell,1,audio_train/audio_train/9482ce36.wav
5456,9482e6aa.wav,Hi-hat,1,audio_train/audio_train/9482e6aa.wav
5457,94871b58.wav,Bus,0,audio_train/audio_train/94871b58.wav
5458,9494e46f.wav,Knock,1,audio_train/audio_train/9494e46f.wav
5459,949e481b.wav,Chime,0,audio_train/audio_train/949e481b.wav
5460,94ac7699.wav,Violin_or_fiddle,1,audio_train/audio_train/94ac7699.wav
5461,94b0a4c9.wav,Oboe,0,audio_train/audio_train/94b0a4c9.wav
5462,94b5936a.wav,Cello,1,audio_train/audio_train/94b5936a.wav
5463,94c0bc66.wav,Fart,0,audio_train/audio_train/94c0bc66.wav
5464,94c271cf.wav,Scissors,1,audio_train/audio_train/94c271cf.wav
5465,94c40c36.wav,Fireworks,0,audio_train/audio_train/94c40c36.wav
5466,94c63e80.wav,Cough,0,audio_train/audio_train/94c63e80.wav
5467,94d302ef.wav,Bark,1,audio_train/audio_train/94d302ef.wav
5468,94e7df4f.wav,Trumpet,0,audio_train/audio_train/94e7df4f.wav
5469,94f7e531.wav,Keys_jangling,1,audio_train/audio_train/94f7e531.wav
5470,9503993d.wav,Double_bass,0,audio_train/audio_train/9503993d.wav
5471,95054edf.wav,Tambourine,0,audio_train/audio_train/95054edf.wav
5472,9522a3f6.wav,Violin_or_fiddle,1,audio_train/audio_train/9522a3f6.wav
5473,9523b6e2.wav,Writing,0,audio_train/audio_train/9523b6e2.wav
5474,952530cd.wav,Laughter,0,audio_train/audio_train/952530cd.wav
5475,952a9bad.wav,Scissors,1,audio_train/audio_train/952a9bad.wav
5476,952b79a6.wav,Knock,1,audio_train/audio_train/952b79a6.wav
5477,953073cc.wav,Saxophone,0,audio_train/audio_train/953073cc.wav
5478,9538d345.wav,Cough,0,audio_train/audio_train/9538d345.wav
5479,954128f1.wav,Acoustic_guitar,0,audio_train/audio_train/954128f1.wav
5480,954fb510.wav,Gong,1,audio_train/audio_train/954fb510.wav
5481,95526c51.wav,Squeak,0,audio_train/audio_train/95526c51.wav
5482,955561df.wav,Electric_piano,1,audio_train/audio_train/955561df.wav
5483,955824f4.wav,Bass_drum,0,audio_train/audio_train/955824f4.wav
5484,956486a5.wav,Shatter,0,audio_train/audio_train/956486a5.wav
5485,9569d111.wav,Harmonica,0,audio_train/audio_train/9569d111.wav
5486,956a932e.wav,Gong,0,audio_train/audio_train/956a932e.wav
5487,956d90d2.wav,Double_bass,0,audio_train/audio_train/956d90d2.wav
5488,956e0d7b.wav,Applause,0,audio_train/audio_train/956e0d7b.wav
5489,9573a033.wav,Trumpet,0,audio_train/audio_train/9573a033.wav
5490,9578a624.wav,Chime,0,audio_train/audio_train/9578a624.wav
5491,957a1c84.wav,Violin_or_fiddle,1,audio_train/audio_train/957a1c84.wav
5492,958104a1.wav,Squeak,1,audio_train/audio_train/958104a1.wav
5493,958d7d6a.wav,Finger_snapping,0,audio_train/audio_train/958d7d6a.wav
5494,959b54ba.wav,Oboe,0,audio_train/audio_train/959b54ba.wav
5495,95a1a668.wav,Burping_or_eructation,1,audio_train/audio_train/95a1a668.wav
5496,95a241e8.wav,Laughter,0,audio_train/audio_train/95a241e8.wav
5497,95a54c9a.wav,Clarinet,1,audio_train/audio_train/95a54c9a.wav
5498,95a6c975.wav,Meow,0,audio_train/audio_train/95a6c975.wav
5499,95b961c8.wav,Clarinet,1,audio_train/audio_train/95b961c8.wav
5500,95bd02b1.wav,Cough,0,audio_train/audio_train/95bd02b1.wav
5501,95bdca45.wav,Laughter,0,audio_train/audio_train/95bdca45.wav
5502,95d26d9c.wav,Cough,0,audio_train/audio_train/95d26d9c.wav
5503,95d6a11d.wav,Writing,0,audio_train/audio_train/95d6a11d.wav
5504,95d825fc.wav,Burping_or_eructation,0,audio_train/audio_train/95d825fc.wav
5505,95e1d0ae.wav,Double_bass,1,audio_train/audio_train/95e1d0ae.wav
5506,95eb2e1a.wav,Double_bass,0,audio_train/audio_train/95eb2e1a.wav
5507,95f1322c.wav,Applause,0,audio_train/audio_train/95f1322c.wav
5508,95f17364.wav,Shatter,0,audio_train/audio_train/95f17364.wav
5509,95f5d2da.wav,Harmonica,0,audio_train/audio_train/95f5d2da.wav
5510,95fbe325.wav,Writing,0,audio_train/audio_train/95fbe325.wav
5511,9615da77.wav,Clarinet,0,audio_train/audio_train/9615da77.wav
5512,9622a7b7.wav,Drawer_open_or_close,0,audio_train/audio_train/9622a7b7.wav
5513,9628f165.wav,Bark,0,audio_train/audio_train/9628f165.wav
5514,962b14bb.wav,Double_bass,0,audio_train/audio_train/962b14bb.wav
5515,9635b5e1.wav,Cowbell,1,audio_train/audio_train/9635b5e1.wav
5516,963d9280.wav,Burping_or_eructation,0,audio_train/audio_train/963d9280.wav
5517,96480ba8.wav,Snare_drum,0,audio_train/audio_train/96480ba8.wav
5518,964c6382.wav,Bus,0,audio_train/audio_train/964c6382.wav
5519,9653d9d2.wav,Squeak,0,audio_train/audio_train/9653d9d2.wav
5520,9656f532.wav,Bark,0,audio_train/audio_train/9656f532.wav
5521,965e56e4.wav,Cello,1,audio_train/audio_train/965e56e4.wav
5522,9663a64a.wav,Applause,0,audio_train/audio_train/9663a64a.wav
5523,966cb1c0.wav,Glockenspiel,1,audio_train/audio_train/966cb1c0.wav
5524,96721b90.wav,Acoustic_guitar,0,audio_train/audio_train/96721b90.wav
5525,967e7193.wav,Double_bass,0,audio_train/audio_train/967e7193.wav
5526,96815d71.wav,Violin_or_fiddle,1,audio_train/audio_train/96815d71.wav
5527,9684f313.wav,Writing,1,audio_train/audio_train/9684f313.wav
5528,968ee090.wav,Flute,0,audio_train/audio_train/968ee090.wav
5529,96902014.wav,Knock,0,audio_train/audio_train/96902014.wav
5530,9693b0fe.wav,Acoustic_guitar,1,audio_train/audio_train/9693b0fe.wav
5531,9699feeb.wav,Knock,0,audio_train/audio_train/9699feeb.wav
5532,969b4f60.wav,Cello,1,audio_train/audio_train/969b4f60.wav
5533,969d8270.wav,Gong,1,audio_train/audio_train/969d8270.wav
5534,96a05522.wav,Keys_jangling,1,audio_train/audio_train/96a05522.wav
5535,96aae858.wav,Trumpet,0,audio_train/audio_train/96aae858.wav
5536,96adbece.wav,Hi-hat,0,audio_train/audio_train/96adbece.wav
5537,96b36461.wav,Drawer_open_or_close,1,audio_train/audio_train/96b36461.wav
5538,96b50a2f.wav,Harmonica,1,audio_train/audio_train/96b50a2f.wav
5539,96bcfc71.wav,Knock,0,audio_train/audio_train/96bcfc71.wav
5540,96caac87.wav,Gong,0,audio_train/audio_train/96caac87.wav
5541,96d2ea0b.wav,Tearing,0,audio_train/audio_train/96d2ea0b.wav
5542,96d2f638.wav,Scissors,1,audio_train/audio_train/96d2f638.wav
5543,96dad435.wav,Saxophone,1,audio_train/audio_train/96dad435.wav
5544,96dc5309.wav,Shatter,0,audio_train/audio_train/96dc5309.wav
5545,96df59a4.wav,Laughter,1,audio_train/audio_train/96df59a4.wav
5546,96e3d136.wav,Telephone,1,audio_train/audio_train/96e3d136.wav
5547,96e5f7c8.wav,Cello,0,audio_train/audio_train/96e5f7c8.wav
5548,96e65c33.wav,Cough,0,audio_train/audio_train/96e65c33.wav
5549,96e9e3e9.wav,Flute,0,audio_train/audio_train/96e9e3e9.wav
5550,96eccbcd.wav,Harmonica,1,audio_train/audio_train/96eccbcd.wav
5551,96f5ac69.wav,Trumpet,0,audio_train/audio_train/96f5ac69.wav
5552,96f9fc95.wav,Fireworks,0,audio_train/audio_train/96f9fc95.wav
5553,97069127.wav,Gong,0,audio_train/audio_train/97069127.wav
5554,9713a607.wav,Double_bass,0,audio_train/audio_train/9713a607.wav
5555,97223bf2.wav,Acoustic_guitar,0,audio_train/audio_train/97223bf2.wav
5556,972527c2.wav,Hi-hat,0,audio_train/audio_train/972527c2.wav
5557,9728b75b.wav,Oboe,1,audio_train/audio_train/9728b75b.wav
5558,972a4b10.wav,Applause,1,audio_train/audio_train/972a4b10.wav
5559,972b92c7.wav,Oboe,0,audio_train/audio_train/972b92c7.wav
5560,973bef4c.wav,Squeak,0,audio_train/audio_train/973bef4c.wav
5561,9742cc48.wav,Fart,0,audio_train/audio_train/9742cc48.wav
5562,974e742a.wav,Chime,0,audio_train/audio_train/974e742a.wav
5563,97599450.wav,Fart,0,audio_train/audio_train/97599450.wav
5564,975fe58b.wav,Drawer_open_or_close,1,audio_train/audio_train/975fe58b.wav
5565,9760d7b1.wav,Knock,1,audio_train/audio_train/9760d7b1.wav
5566,976bb2f4.wav,Violin_or_fiddle,1,audio_train/audio_train/976bb2f4.wav
5567,976ebccb.wav,Writing,1,audio_train/audio_train/976ebccb.wav
5568,977b44f9.wav,Knock,0,audio_train/audio_train/977b44f9.wav
5569,977cf8c5.wav,Acoustic_guitar,0,audio_train/audio_train/977cf8c5.wav
